Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Nicolas Powell,Nicolas Powell,Person,艺术史学家（Fuseli 研究者）。
Nicolas Vleughels,Nicolas Vleughels,Person,法国画家，罗马法兰西学院院长。
Nicolas de Pigage,Nicolas de Pigage,Person,洛林建筑师，活跃于德国。
Nicolas-Claude Fabri de Peiresc,Nicolas-Claude Fabri de Peiresc,Person,著名的学者和古董收藏家。
Nicol辰 Sagredo,Niccolò Sagredo,Person,"[OCR Fix] ""辰"" -> ""ò""。威尼斯总督。"
Niels Guido Erhard von Holst,Niels von Holst,Person,德国艺术史学家。
Nikolaus Pevsner,Nikolaus Pevsner,Person,著名的建筑史学家。
"Noailles, Mar谷chal de",Adrien Maurice de Noailles,Person,"[OCR Fix] ""Mar谷chal"" -> ""Maréchal""。诺瓦耶公爵/元帅。"
Noble Glacier,Noble Glacier,Place,"[Verify] 可能是地名 ""Noble Glacier"" (南极?)，但在艺术史中极不寻常。疑为 ""Nobile Glauco"" (Scultore?) 或 ""Noble Grec"" 的误读。暂标地点。"
"Nollet, Abb谷",Jean-Antoine Nollet,Person,"[OCR Fix] ""Abb谷"" -> ""Abbé""。物理学家。"
"Nom谷, Fran?ois ('Mons迄 Desiderio')",François de Nomé,Person,[OCR Fix] 别名 Monsù Desiderio。
"Non, Dominique De (Dominique Vivant-Denon)",Vivant Denon,Person,卢浮宫首任馆长。
Norah Smallwood,Norah Smallwood,Person,英国出版人。
Norbert Wibiral,Norbert Wibiral,Person,奥地利艺术史学家。
"Nordiall, John",John Nordiall,Person,[Verify] 罕见名，可能是误拼或小众人物。
Norfolk,Norfolk,Place,英国诺福克郡。
North Carolina Museum of Art,North Carolina Museum of Art,Organization,[Category Fix] 博物馆。
Northamptonshire,Northamptonshire,Place,英国北安普敦郡。
"Novaroli, P. Octavio",Ottavio Novaroli,Person,17世纪人物（可能是神职人员）。
"Novelli, Pietro ('il Monrealese')",Pietro Novelli,Person,西西里画家。
"Noyers, Fran?ois Sublet de",François Sublet de Noyers,Person,"[OCR Fix] ""Fran?ois"" -> ""François""。黎塞留时期的法国大臣。"
"Nuzzi, Mario (Mario de' Fiori)",Mario Nuzzi,Person,别名 Mario dei Fiori，花卉画家。
Nymphenburg,Nymphenburg Palace,Place,宁芬堡。
Nymphenburg Gardens,Nymphenburg Palace Park,Place,宁芬堡花园。
"Oderisi, Roberto",Roberto d'Oderisio,Person,那不勒斯画家。
"Odescalchi, Benedetto (Pope Innocent XI)",Innocent XI,Person,教皇英诺森十一世（Odescalchi家族）。
Odoardo Hillyer Giglioli,Odoardo Hillyer Giglioli,Person,艺术史学家。
Odomenigo Lelonotti da Fanano,Domenico Lionati da Fanano,Person,"[OCR Fix/Reconstruction] 极可能是 ""Domenico Lionati"" 或 ""Lelonotti"" (罕见)。Fanano 是地名。"
Olavo Redig de Campos,Olavo Redig de Campos,Person,巴西建筑师。
Old Woman with Glasses,Old Woman with Glasses,Work,[Category Fix] 画作主题。
Old man with a Pipe and Tobacco Pouch,Old Man with a Pipe and Tobacco Pouch,Work,[Category Fix] 画作主题。
Olimpia Aldobrandini,Olimpia Aldobrandini,Person,阿尔多布兰迪尼家族成员。
Olimpia Maidalchini,Olimpia Maidalchini,Person,别名 Donna Olimpia，教皇英诺森十世的弟媳。
"Olina, P.",Giovanni Pietro Olina,Person,《Uccelliera》作者，卡西阿诺·达尔·波佐圈子成员。
"Oliva, Gian Paolo",Gian Paolo Oliva,Person,耶稣会总会长。
"Olivarez, Count Duke",Count-Duke of Olivares,Person,西班牙首相奥利瓦雷斯伯爵-公爵。
Oliver Millar,Oliver Millar,Person,英国皇家收藏管理者/艺术史学家。
"Olivieri, Monsignor",Monsignor Olivieri,Person,可能是 Fabio Olivieri (红衣主教) 等。
"Olivieri, Pietro Paolo",Pietro Paolo Olivieri,Person,罗马雕塑家/建筑师。
Onorato Gini,Onorato Gini,Person,[Verify] 可能是 Onorato Giani (误拼) 或特定小众人物。
Opera in Rome,Opera in Rome,Concept,[Category Fix] 研究主题。
Oratorian Chiesa Nuova,Chiesa Nuova,Place,罗马新堂（Santa Maria in Vallicella）。
Oratorians,Oratorians,Group,司铎祈祷会（奥拉托利会）。
Oratorio,Oratorio,Concept,[Category Fix] 清唱剧或祈祷所概念。
Oratory of Saint Philip Neri,Oratory of Saint Philip Neri,Organization,圣菲利波·内里祈祷会（机构或建筑）。
Orazio Arrighi Landini,Orazio Arrighi Landini,Person,17世纪人物。
Orazio Gentileschi,Orazio Gentileschi,Person,著名的卡拉瓦乔派画家。
Orazio Grassi,Orazio Grassi,Person,耶稣会数学家/建筑师。
Orazio Marinali,Orazio Marinali,Person,威尼斯雕塑家。
Orazio Marrini,Orazio Marrini,Person,佛罗伦萨作家/艺术家传记作者。
Orazio Riminaldi,Orazio Riminaldi,Person,比萨画家。
Order of Friars Minor Capuchin,Order of Friars Minor Capuchin,Organization,[Category Fix] 嘉布遣会。
Oriental Customs,Oriental Customs,Work,[Category Fix] 书籍或版画集标题。
Oriental heads,Oriental Heads,Work,[Category Fix] 提埃坡罗或Castiglione的版画系列。
Origin of Coral,The Origin of Coral,Work,[Category Fix] 普桑或洛兰画作。
Original proposals for reclaiming Pr角 de?a Va?e,Original proposals for reclaiming Prato della Valle,Work,"[OCR Fix] ""Pr角 de?a Va?e"" -> ""Prato della Valle"" (帕多瓦河谷草地广场)。"
Orlando Buonaccorsi,Orlando Buonaccorsi,Person,
"Orleans, Margherite d'",Marguerite Louise d'Orléans,Person,托斯卡纳大公夫人。
"Orleans, Philippe d', Regent","Philippe II, Duke of Orléans",Person,法国摄政王。
Orl谷ans Museum for biodiversity and environment,Muséum d'Orléans pour la biodiversité et l'environnement,Organization,"[OCR Fix] ""Orl谷ans"" -> ""Orléans""。"
Ornella Osti,Ornella Osti,Person,现代学者。
"Orsini, Paolo Giordano",Paolo Giordano Orsini,Person,奥尔西尼家族成员。
"Ortes, Abate Giuseppe Maria",Giammaria Ortes,Person,威尼斯哲学家/经济学家。
"Osimo, Don Cesare Leopardi di",Cesare Leopardi,Person,奥西莫的贵族/学者。
Oskar Pollak,Oskar Pollak,Person,艺术史学家。
Ospedale della Piet角,Ospedale della Pietà,Organization,"[OCR Fix] ""Piet角"" -> ""Pietà""。威尼斯慈善机构/音乐学院。"
Osservatore Veneto,L'Osservatore Veneto,Work,[Category Fix] 报刊名（Gozzi 等人创办）。
Ostia,Ostia,Place,罗马港口奥斯蒂亚。
Osvald Sir谷n,Osvald Sirén,Person,"[OCR Fix] ""Sir谷n"" -> ""Sirén""。瑞典艺术史学家。"
Osvaldo B?hm Photograph Collection...,Osvaldo Böhm Photograph Collection,Work,"[OCR Fix] ""B?hm"" -> ""Böhm""。摄影收藏。"
Ottaviano Prati,Ottaviano Prati,Person,
Ottavio Cocchi,Ottavio Cocchi,Person,
Ottavio Leoni,Ottavio Leoni,Person,罗马肖像画家/版画。
Ottavio Novaroli,Ottavio Novaroli,Person,"[Duplicate] 同 Novaroli, P. Octavio。"
Ottavio Vannini,Ottavio Vannini,Person,佛罗伦萨画家。
Ottavio del Rosso,Ottavio del Rosso,Person,
Otto Kurz,Otto Kurz,Person,瓦尔堡学派艺术史学家。
"Ottoboni, Cardinal Pietro (nephew...)",Pietro Ottoboni,Person,著名的艺术赞助人，亚历山大八世的侄孙。
"Ottoboni, Pietro (Pope Alexander VIII)",Alexander VIII,Person,教皇亚历山大八世。
"Ottonelli, Padre",Giovanni Domenico Ottonelli,Person,耶稣会士，著有《Trattato della pittura》。
"Our Lady of the Assumption Cathedral, Elvas","Our Lady of the Assumption Cathedral, Elvas",Place,葡萄牙埃尔瓦斯大教堂。
Ovid,Ovid,Person,诗人奥维德。
Owen McSwiny,Owen McSwiny,Person,剧院经理，卡纳莱托等人的经纪人。
Owen Swiny,Owen McSwiny,Person,[Merge Candidate] 同 Owen McSwiny。
"Oxford, Robert Harley, Earl of","Robert Harley, 1st Earl of Oxford",Person,
"O迄 sont des pasteurs, des berg豕res...","Où sont des pasteurs, des bergères et des moutons",Work,"[OCR Fix] ""O迄"" -> ""Où"", ""berg豕res"" -> ""bergères""。画作描述/标题。"
P. Carlo de Co: ti Lodoli Veneziano...,P. Carlo de' Conti Lodoli Veneziano forse il Socrate Architetto,Work,[OCR Fix] 书籍/版画标题，指卡洛·洛多利。
Pacecco De Rosa,Pacecco De Rosa,Person,那不勒斯画家。
Padovanino,Padovanino,Person,亚历山德罗·瓦罗塔里 (Alessandro Varotari)。
Padre Massimo,Padre Massimo,Person,可能是指 Camillo Massimi 或其他修道士。
Padua,Padua,Place,帕多瓦。
Paganino Gaudenzi,Paganino Gaudenzi,Person,17世纪学者。
"Painting, social significance of",Social significance of painting,Concept,[Category Fix] 研究主题。
Paintings for the Church in Salamanca,Paintings for the Church in Salamanca,Work,[Category Fix] 特定委托作品（如提埃坡罗等）。
Palace at Valmontone,Palazzo Doria-Pamphilj (Valmontone),Place,瓦尔蒙托内宫殿。
Palace of Fontainebleau,Palace of Fontainebleau,Place,枫丹白露宫。
Palace of Versailles,Palace of Versailles,Place,凡尔赛宫。
Palatinate,Palatinate,Place,普法尔茨。
Palazzi Barbaro,Palazzi Barbaro,Place,威尼斯宫殿。
Palazzo Altemps,Palazzo Altemps,Place,罗马宫殿（现为国家博物馆）。
Palazzo Altieri (Oriolo Romano),Palazzo Altieri (Oriolo Romano),Place,奥廖洛罗马诺的阿尔蒂耶里宫。
Palazzo Balbi,Palazzo Balbi (Genoa),Place,热那亚巴尔比宫。
Palazzo Barberini,Palazzo Barberini,Place,罗马巴贝里尼宫。
Palazzo Buonaccorsi 19th century art collection,Palazzo Buonaccorsi Art Collection,Concept,[Category Fix] 收藏概念。
Palazzo Buonaccorsi Gallery of Ancient Art,Palazzo Buonaccorsi Gallery of Ancient Art,Place,马切拉塔的宫殿画廊。
Palazzo Chiericati,Palazzo Chiericati,Place,维琴察帕拉迪奥建筑。
Palazzo ChigiOdescalchi,Palazzo Chigi-Odescalchi,Place,[OCR Fix] 罗马基吉-奥德斯卡尔基宫。
Palazzo Clerici,Palazzo Clerici,Place,米兰宫殿（提埃坡罗壁画）。
Palazzo Colonna,Palazzo Colonna,Place,罗马科隆纳宫。
Palazzo Contarini del Bovolo,Palazzo Contarini del Bovolo,Place,威尼斯蜗牛府。
Palazzo Ducale,Doge's Palace (Venice),Place,[Category Fix] 威尼斯总督宫（最常见指代，除非上下文指曼托瓦）。
Palazzo Ducale Mantua,Palazzo Ducale (Mantua),Place,曼托瓦公爵宫。
Palazzo Farnese,Palazzo Farnese,Place,罗马法尔内塞宫。
Palazzo Fenzi,Palazzo Marucelli-Fenzi,Place,佛罗伦萨宫殿。
Palazzo Foscari,Ca' Foscari,Place,威尼斯宫殿。
Palazzo Foscarini,Palazzo Foscarini (Venice),Place,
Palazzo Foscarini ai Carmini (Venice),Palazzo Foscarini ai Carmini,Place,
Palazzo Gondi,Palazzo Gondi,Place,佛罗伦萨宫殿。
Palazzo Litta,Palazzo Litta,Place,米兰宫殿。
Palazzo Loredan,Palazzo Loredan,Place,威尼斯宫殿。
Palazzo Manin,Palazzo Manin,Place,威尼斯宫殿（现为意大利银行）。
Palazzo Medici Riccardi,Palazzo Medici Riccardi,Place,佛罗伦萨美第奇-里卡迪宫。
Palazzo Pamphilj,Palazzo Pamphilj (Piazza Navona),Place,罗马纳沃纳广场的潘菲利宫。
Palazzo Pitti,Palazzo Pitti,Place,佛罗伦萨皮蒂宫。
Palazzo Reale,Palazzo Reale,Place,皇宫（通常指那不勒斯、米兰或都灵，需上下文）。
Palazzo Rospigliosi Pallavicini,Palazzo Pallavicini-Rospigliosi,Place,罗马宫殿。
Palazzo Schifanoia,Palazzo Schifanoia,Place,费拉拉宫殿。
Palazzo Taddeo,Palazzo Taddeo,Place,[Verification] 可能是指 Palazzo Taddei (Florence) 或其他具体宫殿。
Palazzo Venezia,Palazzo Venezia,Place,罗马威尼斯宫。
Palazzo dei Conservatori,Palazzo dei Conservatori,Place,罗马卡比托利欧博物馆之一。
Palazzo della Cancelleria,Palazzo della Cancelleria,Place,罗马大法官宫。
Palazzo della Ragione,Palazzo della Ragione,Place,理性宫（帕多瓦/维琴察等）。
Palazzolo dello Stella,Palazzolo dello Stella,Place,乌迪内省市镇。
Palestrina,Palestrina,Place,拉齐奥大区城镇（古代Praeneste）。
Pallas Athena,Pallas Athena,Person,[Myth] 帕拉斯·雅典娜。
"Pallavicini, Marchese Niccol辰 Maria",Niccolò Maria Pallavicini,Person,"[OCR Fix] ""辰"" -> ""ò""。"
"Palma, Jacopo (il Giovane)",Palma il Giovane,Person,威尼斯画家小帕尔马。
"Palmerston, Lady","Emily Temple, Viscountess Palmerston",Person,19世纪英国贵族。
"Paltronieri, Pietro ('il Mirandolese')",Pietro Paltronieri,Person,别名 Il Mirandolese，透视画法画家。
"Pamfili (Astalli), Camillo",Camillo Astalli,Person,曾被 Pamphilj 家族收养的红衣主教 (Cardinal-Nephew)。
Pamfili Moncalto,Camillo Pamphilj,Person,"[OCR/Confusion] 极可能是 ""Pamfili, Montalto"" 的混淆或 ""Camillo Pamphilj"" 的误读。"
Pamfili palace (Piazza Navona),Palazzo Pamphilj (Piazza Navona),Place,[Category Fix] 原文误标为 Man-Made Object。
"Pamfili, Gianbattista (Pope Innocent X)",Innocent X,Person,教皇英诺森十世。
"Pamfili, Giulia",Giulia Maidalchini,Person,[Ambiguous] 可能是误指 Olimpia Maidalchini 或 Pamphilj 家族其他女性。
"Pamfili, Prince Camillo (nephew...)",Camillo Pamphilj,Person,英诺森十世的侄子，放弃枢机职位结婚。
Pan,Pan,Person,[Myth] 牧神潘。
Pan Subdued by Cupid...,Pan Subdued by Cupid,Work,[Category Fix] 阿戈斯蒂诺·卡拉奇的版画/画作。
Pan and Syrinx,Pan and Syrinx,Work,[Category Fix] 神话主题/画作。
"Panciatichi, Senator Francesco",Francesco Panciatichi,Person,[Category Fix] 原文误标为 Place。佛罗伦萨参议员。
"Pannini, Giovanni Paolo",Giovanni Paolo Panini,Person,罗马Veduta画家。
Pantheon,"Pantheon, Rome",Place,罗马万神殿。
Paola Berselli Ambri,Paola Berselli Ambri,Person,现代学者（文学/历史）。
Paola Zambelli,Paola Zambelli,Person,现代哲学史学家。
Paola della Pergola,Paola della Pergola,Person,艺术史学家（博尔盖塞美术馆目录作者）。
Paolo Battista Balbi,Paolo Battista Balbi,Person,
Paolo Emilio Sfondrati,Paolo Emilio Sfondrati,Person,红衣主教（圣塞西莉亚遗骸发现者）。
Paolo Farinati,Paolo Farinati,Person,维罗纳画家。
Paolo Gerolamo Piola,Paolo Gerolamo Piola,Person,热那亚画家。
Paolo Giordano I Orsini,Paolo Giordano I Orsini,Person,布拉恰诺公爵。
Paolo Giordano Orsini II,Paolo Giordano II Orsini,Person,艺术赞助人，诗人。
Paolo Guidotti,Paolo Guidotti,Person,别名 Borghese，卢卡画家/雕塑家。
Paolo Maccarani,Paolo Maccarani,Person,
Paolo Maria Paciaudi,Paolo Maria Paciaudi,Person,考古学家/图书馆员。
Paolo Negri,Paolo Negri,Person,可能是历史学家 Paolo Negri 或画家。
Paolo Portoghesi,Paolo Portoghesi,Person,现代建筑师/建筑史学家。
Paolo Renier,Paolo Renier,Person,威尼斯总督。
Paolo Veronese,Paolo Veronese,Person,委罗内塞。
Paolo de Matteis,Paolo de Matteis,Person,那不勒斯画家。
Papal states,Papal States,Place,教皇国。
Paris Bordone,Paris Bordone,Person,[Category Fix] 原文误标为 Place。威尼斯画家。
"Paris, Venetian 18th-century artists in",Venetian artists in 18th-century Paris,Group,[Category Fix] 群体/概念。
Parish of San Marco,San Marco (Parish),Organization,圣马可堂区。
Parma Cathedral,Parma Cathedral,Place,帕尔马大教堂。
Parma gallery,Galleria Nazionale di Parma,Organization,[Category Fix] 帕尔马国家美术馆。
"Parma, Academy",Academy of Fine Arts of Parma,Organization,[Category Fix] 帕尔马美术学院。
"Parma, Dukes of",Dukes of Parma,Person,帕尔马公爵（Farnese/Bourbon家族）。
"Parmigianino, Francesco",Parmigianino,Person,[Category Fix] 原文误标为 Place。帕尔米贾尼诺。
Parnassus,Parnassus,Work,[Category Fix] 帕纳塞斯山（拉斐尔或曼特尼亚画作）。
"Pasquali, Giambattista",Giambattista Pasquali,Person,威尼斯出版商（Smith 的合作伙伴）。
"Pasquetti, Leonardo",Leonardo Pasquetti,Person,
"Passante, Bartolommeo",Bartolomeo Passante,Person,那不勒斯画家。
Passariano,Passariano,Place,Villa Manin 所在地。
"Passarowitz, Peace of",Treaty of Passarowitz,Event,帕萨罗维茨条约。
"Passeri, Giambattista",Giovanni Battista Passeri,Person,传记作家（《Vite》作者）。
"Passignani, Domenico",Domenico Passignano,Person,(Domenico Cresti) 佛罗伦萨画家。
Pastoral Landscape,Pastoral Landscape,Work,[Category Fix] 绘画类型/作品。
Pater Hugo Hantsch,Hugo Hantsch,Person,本笃会修士/历史学家。
"Patriarch, Gaspare",Gaspare Patriarch,Person,[Category Fix] 原文误标为 Man-Made Object。可能是 Gaspare Patriarchi (误拼) 或 Patriarch Gaspare (头衔倒置)。
Patriarchal Seminary of Venice,Seminario Patriarcale di Venezia,Organization,威尼斯宗主教神学院。
Patron-artist relation,Patron-artist relationship,Concept,
Paul Brill,Paul Bril,Person,佛兰芒风景画家。
Paul Dudon,Paul Dudon,Person,耶稣会历史学家。
Paul Fr谷art de Chantelou,Paul Fréart de Chantelou,Person,"[OCR Fix] ""Fr谷art"" -> ""Fréart""。贝尼尼在法国的向导。"
Paul Hazard,Paul Hazard,Person,法国思想史学家。
Paul Heilbronner,Paul Heilbronner,Person,地理学家/测量学家。
"Paul V, Pope",Paul V,Person,教皇保罗五世（Borghese）。
Paul Val谷ry,Paul Valéry,Person,"[OCR Fix] ""Val谷ry"" -> ""Valéry""。诗人。"
Paul Varnish,Paolo Veronese,Person,[Disambiguation] 18世纪英国对 Veronese 的滑稽音译/戏称。
"Pedozzi, Padre Jacopo",Jacopo Pedozzi,Person,
Pedro Berruguete,Pedro Berruguete,Person,西班牙画家。
"Peiresc, Nicolas-Claude-Fabri de",Nicolas-Claude Fabri de Peiresc,Person,
Pellegrino Antonio Orlandi,Pellegrino Antonio Orlandi,Person,艺术史学家（《Abecedario pittorico》作者）。
Pellegrino Peri,Pellegrino Peri,Person,17世纪画家/透视法专家。
